[2026-01-26 17:26:14,841][trainer.py][line:65][INFO] start training!
[2026-01-26 20:08:49,796][trainer.py][line:239][INFO] Val Epoch: [43/100], loss: 0.024127, psnr3d: 53.8884¡À2.6332, psnr2d: 44.3460¡À2.6332, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9899¡À0.0045, rmse: 0.006319¡À0.001666
[2026-01-26 20:12:11,200][trainer.py][line:160][INFO] Epoch: [44/100], loss: 0.023545, psnr3d: 54.2490, psnr2d: 44.7066, ssim3d: 0.9999, ssim2d: 0.9902, rmse: 0.006099
[2026-01-26 20:12:31,257][trainer.py][line:239][INFO] Val Epoch: [44/100], loss: 0.024007, psnr3d: 54.0505¡À2.7631, psnr2d: 44.5081¡À2.7631, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9899¡À0.0044, rmse: 0.006226¡À0.001700
[2026-01-26 20:15:52,233][trainer.py][line:160][INFO] Epoch: [45/100], loss: 0.023373, psnr3d: 54.2870, psnr2d: 44.7445, ssim3d: 0.9999, ssim2d: 0.9902, rmse: 0.006078
[2026-01-26 20:16:12,445][trainer.py][line:239][INFO] Val Epoch: [45/100], loss: 0.023902, psnr3d: 54.1212¡À2.8386, psnr2d: 44.5788¡À2.8386, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9900¡À0.0045, rmse: 0.006192¡À0.001748
[2026-01-26 20:19:33,888][trainer.py][line:160][INFO] Epoch: [46/100], loss: 0.023347, psnr3d: 54.3333, psnr2d: 44.7909, ssim3d: 0.9999, ssim2d: 0.9902, rmse: 0.006045
[2026-01-26 20:19:54,457][trainer.py][line:239][INFO] Val Epoch: [46/100], loss: 0.023933, psnr3d: 54.2001¡À2.7605, psnr2d: 44.6577¡À2.7605, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9899¡À0.0044, rmse: 0.006119¡À0.001667
[2026-01-26 20:23:15,738][trainer.py][line:160][INFO] Epoch: [47/100], loss: 0.023104, psnr3d: 54.4242, psnr2d: 44.8818, ssim3d: 0.9999, ssim2d: 0.9903, rmse: 0.005988
[2026-01-26 20:23:36,284][trainer.py][line:239][INFO] Val Epoch: [47/100], loss: 0.023797, psnr3d: 54.0852¡À2.7655, psnr2d: 44.5428¡À2.7655, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9900¡À0.0044, rmse: 0.006199¡À0.001674
[2026-01-26 20:26:57,584][trainer.py][line:160][INFO] Epoch: [48/100], loss: 0.023185, psnr3d: 54.4428, psnr2d: 44.9003, ssim3d: 0.9999, ssim2d: 0.9903, rmse: 0.005971
